forecast_id,initialization_time,valid_time,region,zone,latitude,longitude,lead_day,rainfall_forecast,temperature_forecast,wind_forecast,pressure_forecast,humidity_forecast,ensemble_mean,ensemble_spread,ensemble_min,ensemble_max,spatial_variability
FCST_20241213_ODI_D6,2024-12-13,2024-12-19,Odisha,East,20.9517,85.0985,6,0.0,20.7,11.5,1006.5,57.4,1.3,9.41,0.0,22.0,1.29
FCST_20241213_ODI_D7,2024-12-13,2024-12-20,Odisha,East,20.9517,85.0985,7,0.0,20.8,14.6,1005.2,56.2,2.8,8.25,0.0,21.0,13.74
FCST_20241213_ODI_D8,2024-12-13,2024-12-21,Odisha,East,20.9517,85.0985,8,0.0,21.6,10.4,1009.3,51.5,-0.9,10.03,0.0,21.2,10.78
FCST_20241213_ODI_D9,2024-12-13,2024-12-22,Odisha,East,20.9517,85.0985,9,0.0,20.7,11.8,1003.4,54.8,1.7,11.51,0.0,27.0,3.52
FCST_20241213_ODI_D10,2024-12-13,2024-12-23,Odisha,East,20.9517,85.0985,10,0.0,19.8,11.8,1008.5,55.0,-0.3,12.43,0.0,27.0,12.36
FCST_20241213_ASS_D1,2024-12-13,2024-12-14,Assam,Northeast,26.2006,92.9376,1,0.0,20.7,12.4,1006.6,58.1,1.0,2.72,0.0,7.0,2.5
FCST_20241213_ASS_D2,2024-12-13,2024-12-15,Assam,Northeast,26.2006,92.9376,2,13.2,20.8,13.8,1005.5,53.0,12.9,4.03,5.6,21.8,6.94
FCST_20241213_ASS_D3,2024-12-13,2024-12-16,Assam,Northeast,26.2006,92.9376,3,0.0,22.5,9.3,1004.7,55.8,1.1,4.16,0.0,10.3,7.9
FCST_20241213_ASS_D4,2024-12-13,2024-12-17,Assam,Northeast,26.2006,92.9376,4,0.0,21.6,9.5,1006.7,54.7,1.2,4.33,0.0,10.7,6.73
FCST_20241213_ASS_D5,2024-12-13,2024-12-18,Assam,Northeast,26.2006,92.9376,5,0.0,21.4,9.4,1005.3,59.4,0.7,7.8,0.0,17.9,1.95
FCST_20241213_ASS_D6,2024-12-13,2024-12-19,Assam,Northeast,26.2006,92.9376,6,0.0,20.1,12.5,1005.0,55.2,-1.1,6.91,0.0,14.1,8.0
FCST_20241213_ASS_D7,2024-12-13,2024-12-20,Assam,Northeast,26.2006,92.9376,7,0.0,20.6,11.0,1006.9,57.0,-0.1,8.86,0.0,19.4,13.3
FCST_20241213_ASS_D8,2024-12-13,2024-12-21,Assam,Northeast,26.2006,92.9376,8,0.0,20.1,10.7,1006.3,56.7,-1.2,9.62,0.0,20.0,12.58
FCST_20241213_ASS_D9,2024-12-13,2024-12-22,Assam,Northeast,26.2006,92.9376,9,0.0,22.1,13.3,1007.0,52.8,0.2,11.01,0.0,24.4,14.44
FCST_20241213_ASS_D10,2024-12-13,2024-12-23,Assam,Northeast,26.2006,92.9376,10,0.0,20.5,13.4,1005.7,53.1,-4.8,12.43,0.0,22.5,17.35
FCST_20241213_PUN_D1,2024-12-13,2024-12-14,Punjab,North,31.1471,75.3412,1,0.0,21.4,12.5,1005.8,56.6,0.3,1.5,0.0,3.6,5.92
FCST_20241213_PUN_D2,2024-12-13,2024-12-15,Punjab,North,31.1471,75.3412,2,0.0,21.4,12.5,1005.0,55.6,-0.1,1.95,0.0,4.2,7.16
FCST_20241213_PUN_D3,2024-12-13,2024-12-16,Punjab,North,31.1471,75.3412,3,0.0,20.9,12.3,1006.7,57.7,-0.9,5.86,0.0,12.0,6.95
FCST_20241213_PUN_D4,2024-12-13,2024-12-17,Punjab,North,31.1471,75.3412,4,0.0,21.2,13.3,1008.5,56.2,0.8,5.19,0.0,12.2,4.34
FCST_20241213_PUN_D5,2024-12-13,2024-12-18,Punjab,North,31.1471,75.3412,5,0.0,22.2,13.7,1006.5,55.2,0.6,5.6,0.0,12.9,8.47
FCST_20241213_PUN_D6,2024-12-13,2024-12-19,Punjab,North,31.1471,75.3412,6,0.0,20.6,10.2,1005.6,59.1,-1.5,6.91,0.0,13.7,6.33
FCST_20241213_PUN_D7,2024-12-13,2024-12-20,Punjab,North,31.1471,75.3412,7,0.0,19.7,9.7,1005.6,50.3,-0.8,10.13,0.0,21.5,42.6
FCST_20241213_PUN_D8,2024-12-13,2024-12-21,Punjab,North,31.1471,75.3412,8,11.2,22.0,7.4,1007.1,56.4,17.1,12.24,0.0,44.0,14.76
FCST_20241213_PUN_D9,2024-12-13,2024-12-22,Punjab,North,31.1471,75.3412,9,0.0,21.8,8.2,1004.9,51.7,3.4,11.12,0.0,27.9,4.97
FCST_20241213_PUN_D10,2024-12-13,2024-12-23,Punjab,North,31.1471,75.3412,10,0.0,22.7,12.1,1007.2,52.3,3.0,12.43,0.0,30.3,7.71
FCST_20241213_TAM_D1,2024-12-13,2024-12-14,Tamil Nadu,South,11.1271,78.6569,1,0.0,15.2,38.6,993.1,95.0,1.0,1.5,0.0,4.3,0.48
FCST_20241213_TAM_D2,2024-12-13,2024-12-15,Tamil Nadu,South,11.1271,78.6569,2,41.1,15.5,37.3,992.7,92.7,40.0,6.16,28.9,53.6,21.3
FCST_20241213_TAM_D3,2024-12-13,2024-12-16,Tamil Nadu,South,11.1271,78.6569,3,43.0,15.8,38.2,991.8,94.0,45.2,19.81,9.5,88.8,15.48
FCST_20241213_TAM_D4,2024-12-13,2024-12-17,Tamil Nadu,South,11.1271,78.6569,4,78.3,14.7,40.0,993.7,92.6,85.3,14.17,59.8,116.5,9.35
FCST_20241213_TAM_D5,2024-12-13,2024-12-18,Tamil Nadu,South,11.1271,78.6569,5,94.7,15.1,40.7,994.3,95.5,99.3,11.82,78.0,125.3,34.02
FCST_20241213_TAM_D6,2024-12-13,2024-12-19,Tamil Nadu,South,11.1271,78.6569,6,64.1,15.8,39.1,989.4,95.0,62.9,10.66,43.7,86.4,20.37
FCST_20241213_TAM_D7,2024-12-13,2024-12-20,Tamil Nadu,South,11.1271,78.6569,7,165.5,16.4,38.1,993.3,95.6,169.6,31.7,112.5,239.3,73.88
FCST_20241213_TAM_D8,2024-12-13,2024-12-21,Tamil Nadu,South,11.1271,78.6569,8,106.0,16.4,40.2,990.5,95.4,106.2,13.8,81.4,136.6,37.06
FCST_20241213_TAM_D9,2024-12-13,2024-12-22,Tamil Nadu,South,11.1271,78.6569,9,0.0,17.4,36.6,994.5,94.1,0.8,11.01,0.0,25.0,33.55
FCST_20241213_TAM_D10,2024-12-13,2024-12-23,Tamil Nadu,South,11.1271,78.6569,10,88.8,15.1,35.6,994.3,95.4,85.5,19.66,50.1,128.8,101.46
FCST_20241213_AND_D1,2024-12-13,2024-12-14,Andhra Pradesh,South-East,15.9129,79.74,1,0.0,21.5,13.7,1006.3,55.6,-0.7,1.5,0.0,2.6,4.36
FCST_20241213_AND_D2,2024-12-13,2024-12-15,Andhra Pradesh,South-East,15.9129,79.74,2,0.0,21.6,10.5,1005.6,56.9,2.5,2.87,0.0,8.8,1.15
FCST_20241213_AND_D3,2024-12-13,2024-12-16,Andhra Pradesh,South-East,15.9129,79.74,3,0.0,21.1,10.5,1007.1,55.0,-0.2,3.11,0.0,6.6,2.87
FCST_20241213_AND_D4,2024-12-13,2024-12-17,Andhra Pradesh,South-East,15.9129,79.74,4,0.0,21.8,12.7,1006.6,52.0,-2.5,4.9,0.0,8.3,6.62
FCST_20241213_AND_D5,2024-12-13,2024-12-18,Andhra Pradesh,South-East,15.9129,79.74,5,0.0,21.9,11.7,1006.9,57.2,0.8,5.6,0.0,13.1,5.71
FCST_20241213_AND_D6,2024-12-13,2024-12-19,Andhra Pradesh,South-East,15.9129,79.74,6,0.0,21.7,9.5,1003.6,58.2,-3.6,9.11,0.0,16.4,9.22
FCST_20241213_AND_D7,2024-12-13,2024-12-20,Andhra Pradesh,South-East,15.9129,79.74,7,0.0,20.3,12.9,1007.8,55.3,2.1,11.57,0.0,27.6,8.48
FCST_20241213_AND_D8,2024-12-13,2024-12-21,Andhra Pradesh,South-East,15.9129,79.74,8,0.0,22.4,11.9,1008.3,56.0,-2.1,10.4,0.0,20.8,7.76
FCST_20241213_AND_D9,2024-12-13,2024-12-22,Andhra Pradesh,South-East,15.9129,79.74,9,0.0,22.6,10.6,1007.1,53.4,-3.9,14.05,0.0,27.0,39.16
FCST_20241213_AND_D10,2024-12-13,2024-12-23,Andhra Pradesh,South-East,15.9129,79.74,10,0.0,20.0,9.0,1006.4,52.1,1.6,13.04,0.0,30.3,16.35
FCST_20241213_WES_D1,2024-12-13,2024-12-14,West Bengal,East,22.9868,87.855,1,0.0,21.9,10.9,1006.0,55.2,0.3,1.97,0.0,4.6,3.16
FCST_20241213_WES_D2,2024-12-13,2024-12-15,West Bengal,East,22.9868,87.855,2,0.0,21.5,12.5,1006.6,54.4,-0.3,2.73,0.0,5.7,1.01
FCST_20241213_WES_D3,2024-12-13,2024-12-16,West Bengal,East,22.9868,87.855,3,0.0,21.6,11.8,1005.9,57.2,1.0,3.11,0.0,7.8,0.73
FCST_20241213_WES_D4,2024-12-13,2024-12-17,West Bengal,East,22.9868,87.855,4,0.0,22.2,9.4,1004.2,56.2,-0.1,4.53,0.0,9.9,2.26
FCST_20241213_WES_D5,2024-12-13,2024-12-18,West Bengal,East,22.9868,87.855,5,0.0,21.2,11.0,1006.6,52.1,2.6,5.84,0.0,15.4,1.85
FCST_20241213_WES_D6,2024-12-13,2024-12-19,West Bengal,East,22.9868,87.855,6,0.0,22.0,10.8,1007.5,60.2,-3.5,7.86,0.0,13.8,3.99
FCST_20241213_WES_D7,2024-12-13,2024-12-20,West Bengal,East,22.9868,87.855,7,0.0,22.5,11.7,1004.6,55.4,5.5,11.74,0.0,31.3,12.52
FCST_20241213_WES_D8,2024-12-13,2024-12-21,West Bengal,East,22.9868,87.855,8,20.9,21.3,11.6,1002.8,52.0,20.9,9.98,2.9,42.9,7.26
FCST_20241213_WES_D9,2024-12-13,2024-12-22,West Bengal,East,22.9868,87.855,9,0.0,23.7,13.2,1003.2,62.7,2.7,11.01,0.0,26.9,35.88
FCST_20241213_WES_D10,2024-12-13,2024-12-23,West Bengal,East,22.9868,87.855,10,0.0,21.4,10.4,1004.2,60.1,3.0,12.43,0.0,30.3,36.4
FCST_20241213_MAD_D1,2024-12-13,2024-12-14,Madhya Pradesh,Central,22.9734,78.6569,1,0.0,21.7,12.0,1005.7,56.7,0.3,1.5,0.0,3.6,4.69
FCST_20241213_MAD_D2,2024-12-13,2024-12-15,Madhya Pradesh,Central,22.9734,78.6569,2,0.0,20.9,10.3,1006.9,55.1,0.1,1.95,0.0,4.4,4.68
FCST_20241213_MAD_D3,2024-12-13,2024-12-16,Madhya Pradesh,Central,22.9734,78.6569,3,0.0,21.7,12.9,1005.6,55.6,0.9,3.11,0.0,7.7,3.66
FCST_20241213_MAD_D4,2024-12-13,2024-12-17,Madhya Pradesh,Central,22.9734,78.6569,4,0.0,20.4,10.2,1006.5,57.3,0.5,5.54,0.0,12.7,3.01
FCST_20241213_MAD_D5,2024-12-13,2024-12-18,Madhya Pradesh,Central,22.9734,78.6569,5,0.0,21.9,10.0,1006.3,54.8,0.1,5.6,0.0,12.4,5.8
FCST_20241213_MAD_D6,2024-12-13,2024-12-19,Madhya Pradesh,Central,22.9734,78.6569,6,0.0,20.6,14.1,1005.6,56.9,0.6,6.91,0.0,15.8,5.86
FCST_20241213_MAD_D7,2024-12-13,2024-12-20,Madhya Pradesh,Central,22.9734,78.6569,7,0.0,21.8,10.2,1005.8,51.4,1.2,10.53,0.0,24.4,29.88
FCST_20241213_MAD_D8,2024-12-13,2024-12-21,Madhya Pradesh,Central,22.9734,78.6569,8,0.0,21.3,12.1,1007.0,61.0,-2.9,13.65,0.0,27.1,5.56
FCST_20241213_MAD_D9,2024-12-13,2024-12-22,Madhya Pradesh,Central,22.9734,78.6569,9,0.0,21.1,11.4,1005.8,56.4,-0.8,13.6,0.0,29.1,14.74
FCST_20241213_MAD_D10,2024-12-13,2024-12-23,Madhya Pradesh,Central,22.9734,78.6569,10,0.0,21.5,15.1,1007.6,57.0,0.6,12.43,0.0,27.9,24.84
FCST_20241213_UTT_D1,2024-12-13,2024-12-14,Uttar Pradesh,North,26.8467,80.9462,1,0.0,22.0,9.9,1005.8,53.8,0.3,1.5,0.0,3.6,2.27
FCST_20241213_UTT_D2,2024-12-13,2024-12-15,Uttar Pradesh,North,26.8467,80.9462,2,0.9,21.0,12.3,1006.7,57.5,1.1,2.45,0.0,6.5,2.58
FCST_20241213_UTT_D3,2024-12-13,2024-12-16,Uttar Pradesh,North,26.8467,80.9462,3,9.8,21.6,13.1,1006.5,59.3,9.7,4.17,2.2,18.9,17.91
FCST_20241213_UTT_D4,2024-12-13,2024-12-17,Uttar Pradesh,North,26.8467,80.9462,4,0.0,21.8,11.2,1006.1,52.6,-0.3,5.07,0.0,10.9,3.04
FCST_20241213_UTT_D5,2024-12-13,2024-12-18,Uttar Pradesh,North,26.8467,80.9462,5,0.0,21.9,11.0,1007.5,56.2,-1.2,9.11,0.0,18.8,2.5
FCST_20241213_UTT_D6,2024-12-13,2024-12-19,Uttar Pradesh,North,26.8467,80.9462,6,10.1,20.2,13.1,1005.6,53.3,8.2,9.18,0.0,28.4,5.8
FCST_20241213_UTT_D7,2024-12-13,2024-12-20,Uttar Pradesh,North,26.8467,80.9462,7,0.0,22.5,13.0,1006.6,53.7,-2.0,8.85,0.0,17.5,4.74
FCST_20241213_UTT_D8,2024-12-13,2024-12-21,Uttar Pradesh,North,26.8467,80.9462,8,0.0,19.9,11.3,1005.0,55.3,-4.0,9.8,0.0,17.6,10.82
FCST_20241213_UTT_D9,2024-12-13,2024-12-22,Uttar Pradesh,North,26.8467,80.9462,9,6.4,21.0,9.5,1007.5,57.5,2.2,11.19,0.0,26.8,36.42
FCST_20241213_UTT_D10,2024-12-13,2024-12-23,Uttar Pradesh,North,26.8467,80.9462,10,0.0,22.1,16.5,1005.8,60.2,1.2,13.03,0.0,29.9,21.52
FCST_20241213_KAR_D1,2024-12-13,2024-12-14,Karnataka,South,15.3173,75.7139,1,5.1,22.0,11.6,1007.2,56.7,4.1,1.71,1.0,7.9,1.31
FCST_20241213_KAR_D2,2024-12-13,2024-12-15,Karnataka,South,15.3173,75.7139,2,0.0,21.8,12.2,1006.0,55.0,-0.9,1.95,0.0,3.4,3.98
FCST_20241213_KAR_D3,2024-12-13,2024-12-16,Karnataka,South,15.3173,75.7139,3,0.0,21.0,12.9,1005.7,55.9,-0.3,4.0,0.0,8.5,1.32
FCST_20241213_KAR_D4,2024-12-13,2024-12-17,Karnataka,South,15.3173,75.7139,4,2.1,21.8,12.4,1008.1,55.9,4.8,6.53,0.0,19.2,10.37
FCST_20241213_KAR_D5,2024-12-13,2024-12-18,Karnataka,South,15.3173,75.7139,5,0.0,21.4,11.3,1004.5,56.4,-0.4,5.6,0.0,11.9,4.58
FCST_20241213_KAR_D6,2024-12-13,2024-12-19,Karnataka,South,15.3173,75.7139,6,0.0,20.3,11.4,1006.7,52.8,1.7,6.91,0.0,16.9,6.74
FCST_20241213_KAR_D7,2024-12-13,2024-12-20,Karnataka,South,15.3173,75.7139,7,0.0,20.8,12.0,1005.0,54.6,-0.8,8.25,0.0,17.4,15.04
FCST_20241213_KAR_D8,2024-12-13,2024-12-21,Karnataka,South,15.3173,75.7139,8,0.0,21.0,12.4,1003.6,58.7,0.2,10.48,0.0,23.3,17.17
FCST_20241213_KAR_D9,2024-12-13,2024-12-22,Karnataka,South,15.3173,75.7139,9,0.0,21.9,10.6,1009.5,51.6,0.7,14.67,0.0,33.0,2.62
FCST_20241213_KAR_D10,2024-12-13,2024-12-23,Karnataka,South,15.3173,75.7139,10,0.0,20.3,8.1,1007.6,58.6,-1.2,15.28,0.0,32.4,22.02
FCST_20241213_HIM_D1,2024-12-13,2024-12-14,Himachal Pradesh,North-Himalayan,31.1048,77.1734,1,0.0,21.0,10.6,1006.8,56.3,-0.1,1.5,0.0,3.2,2.42
FCST_20241213_HIM_D2,2024-12-13,2024-12-15,Himachal Pradesh,North-Himalayan,31.1048,77.1734,2,0.0,20.6,10.2,1006.2,56.4,-0.8,2.05,0.0,3.7,3.31
FCST_20241213_HIM_D3,2024-12-13,2024-12-16,Himachal Pradesh,North-Himalayan,31.1048,77.1734,3,0.0,21.7,10.5,1005.8,57.8,0.9,4.09,0.0,9.9,6.67
FCST_20241213_HIM_D4,2024-12-13,2024-12-17,Himachal Pradesh,North-Himalayan,31.1048,77.1734,4,5.0,22.6,12.6,1007.5,56.8,5.1,4.58,0.0,15.2,8.29
FCST_20241213_HIM_D5,2024-12-13,2024-12-18,Himachal Pradesh,North-Himalayan,31.1048,77.1734,5,0.0,21.3,14.8,1006.1,56.2,0.7,6.41,0.0,14.8,12.23
FCST_20241213_HIM_D6,2024-12-13,2024-12-19,Himachal Pradesh,North-Himalayan,31.1048,77.1734,6,0.0,21.2,13.3,1006.4,48.3,0.4,7.39,0.0,16.7,11.1
FCST_20241213_HIM_D7,2024-12-13,2024-12-20,Himachal Pradesh,North-Himalayan,31.1048,77.1734,7,0.0,21.0,12.7,1006.9,51.8,-5.5,9.9,0.0,16.3,13.95
FCST_20241213_HIM_D8,2024-12-13,2024-12-21,Himachal Pradesh,North-Himalayan,31.1048,77.1734,8,0.0,21.0,15.2,1006.5,61.7,-3.9,11.86,0.0,22.2,15.18
FCST_20241213_HIM_D9,2024-12-13,2024-12-22,Himachal Pradesh,North-Himalayan,31.1048,77.1734,9,0.0,19.6,16.3,1005.8,60.7,0.1,13.38,0.0,29.5,6.69
FCST_20241213_HIM_D10,2024-12-13,2024-12-23,Himachal Pradesh,North-Himalayan,31.1048,77.1734,10,0.0,21.6,7.6,1008.1,52.5,-1.0,12.43,0.0,26.3,9.07
FCST_20241213_BIH_D1,2024-12-13,2024-12-14,Bihar,East,25.0961,85.3131,1,0.0,21.4,12.3,1006.8,55.9,-0.2,1.5,0.0,3.1,3.87
FCST_20241213_BIH_D2,2024-12-13,2024-12-15,Bihar,East,25.0961,85.3131,2,0.0,21.5,11.4,1005.8,53.0,-0.7,1.95,0.0,3.6,1.95
FCST_20241213_BIH_D3,2024-12-13,2024-12-16,Bihar,East,25.0961,85.3131,3,2.9,21.7,9.7,1007.0,54.8,5.3,4.71,0.0,15.7,8.3
FCST_20241213_BIH_D4,2024-12-13,2024-12-17,Bihar,East,25.0961,85.3131,4,0.0,22.2,11.2,1006.8,55.3,0.9,4.33,0.0,10.4,1.08
FCST_20241213_BIH_D5,2024-12-13,2024-12-18,Bihar,East,25.0961,85.3131,5,0.0,20.7,11.6,1004.4,58.6,-0.2,7.63,0.0,16.6,5.2
FCST_20241213_BIH_D6,2024-12-13,2024-12-19,Bihar,East,25.0961,85.3131,6,0.0,22.2,15.8,1005.8,57.2,-0.7,6.91,0.0,14.5,4.72
FCST_20241213_BIH_D7,2024-12-13,2024-12-20,Bihar,East,25.0961,85.3131,7,0.0,19.5,11.1,1006.9,56.3,-1.4,8.25,0.0,16.8,35.18
FCST_20241213_BIH_D8,2024-12-13,2024-12-21,Bihar,East,25.0961,85.3131,8,5.7,20.1,11.1,1008.5,57.3,8.1,10.0,0.0,30.1,10.31
FCST_20241213_BIH_D9,2024-12-13,2024-12-22,Bihar,East,25.0961,85.3131,9,0.0,19.8,12.4,1006.1,52.1,2.4,11.01,0.0,26.6,11.4
FCST_20241213_BIH_D10,2024-12-13,2024-12-23,Bihar,East,25.0961,85.3131,10,0.7,20.8,10.0,1005.5,61.4,-0.1,13.41,0.0,29.4,17.87
FCST_20241214_GUJ_D1,2024-12-14,2024-12-15,Gujarat,West,22.2587,71.1924,1,1.5,21.4,12.3,1005.8,54.9,1.9,1.5,0.0,5.2,3.3
FCST_20241214_GUJ_D2,2024-12-14,2024-12-16,Gujarat,West,22.2587,71.1924,2,0.0,21.6,12.5,1005.3,55.8,-0.9,3.08,0.0,5.9,3.0
FCST_20241214_GUJ_D3,2024-12-14,2024-12-17,Gujarat,West,22.2587,71.1924,3,0.0,22.1,13.9,1006.4,57.2,-0.5,3.11,0.0,6.3,1.78
FCST_20241214_GUJ_D4,2024-12-14,2024-12-18,Gujarat,West,22.2587,71.1924,4,0.0,22.3,14.2,1007.4,52.6,-0.7,5.43,0.0,11.2,9.56
FCST_20241214_GUJ_D5,2024-12-14,2024-12-19,Gujarat,West,22.2587,71.1924,5,0.0,21.5,15.8,1006.7,57.6,0.1,6.28,0.0,13.9,13.62
FCST_20241214_GUJ_D6,2024-12-14,2024-12-20,Gujarat,West,22.2587,71.1924,6,0.0,21.2,11.1,1006.3,52.7,1.4,9.13,0.0,21.5,8.35
FCST_20241214_GUJ_D7,2024-12-14,2024-12-21,Gujarat,West,22.2587,71.1924,7,0.0,22.4,14.3,1005.1,54.4,-0.5,11.7,0.0,25.2,16.38
FCST_20241214_GUJ_D8,2024-12-14,2024-12-22,Gujarat,West,22.2587,71.1924,8,0.0,24.1,9.4,1008.1,56.4,-2.3,10.96,0.0,21.8,15.07
FCST_20241214_GUJ_D9,2024-12-14,2024-12-23,Gujarat,West,22.2587,71.1924,9,0.0,22.8,15.5,1005.7,56.5,2.3,11.23,0.0,27.0,40.17
FCST_20241214_GUJ_D10,2024-12-14,2024-12-24,Gujarat,West,22.2587,71.1924,10,0.0,22.3,12.9,1004.9,57.0,-1.5,12.43,0.0,25.8,19.2
FCST_20241214_MAH_D1,2024-12-14,2024-12-15,Maharashtra,West-Central,19.7515,75.7139,1,0.0,21.5,10.7,1006.1,55.3,-0.4,1.5,0.0,2.9,3.98
FCST_20241214_MAH_D2,2024-12-14,2024-12-16,Maharashtra,West-Central,19.7515,75.7139,2,0.0,21.4,9.5,1004.0,55.4,-0.0,2.77,0.0,6.1,1.63
FCST_20241214_MAH_D3,2024-12-14,2024-12-17,Maharashtra,West-Central,19.7515,75.7139,3,0.0,21.0,14.3,1006.2,56.9,-0.1,3.11,0.0,6.7,6.43
FCST_20241214_MAH_D4,2024-12-14,2024-12-18,Maharashtra,West-Central,19.7515,75.7139,4,2.2,21.7,12.7,1007.5,59.4,2.7,4.94,0.0,13.6,9.72
FCST_20241214_MAH_D5,2024-12-14,2024-12-19,Maharashtra,West-Central,19.7515,75.7139,5,0.0,20.3,8.5,1006.6,56.0,0.9,5.6,0.0,13.2,9.47
FCST_20241214_MAH_D6,2024-12-14,2024-12-20,Maharashtra,West-Central,19.7515,75.7139,6,0.0,21.6,13.6,1004.3,51.9,-0.6,6.91,0.0,14.6,6.62
FCST_20241214_MAH_D7,2024-12-14,2024-12-21,Maharashtra,West-Central,19.7515,75.7139,7,0.0,23.0,13.0,1006.6,54.0,-2.5,11.38,0.0,22.5,20.5
FCST_20241214_MAH_D8,2024-12-14,2024-12-22,Maharashtra,West-Central,19.7515,75.7139,8,0.0,22.2,11.9,1007.9,52.6,-2.4,10.24,0.0,20.1,20.14
FCST_20241214_MAH_D9,2024-12-14,2024-12-23,Maharashtra,West-Central,19.7515,75.7139,9,0.0,20.2,12.8,1006.9,51.7,-0.5,12.43,0.0,26.8,23.55
FCST_20241214_MAH_D10,2024-12-14,2024-12-24,Maharashtra,West-Central,19.7515,75.7139,10,0.0,21.8,8.5,1005.7,49.5,-1.7,12.43,0.0,25.6,1.11
FCST_20241214_KER_D1,2024-12-14,2024-12-15,Kerala,South,10.8505,76.2711,1,0.0,21.5,11.5,1006.7,53.9,-0.3,1.5,0.0,3.0,6.86
FCST_20241214_KER_D2,2024-12-14,2024-12-16,Kerala,South,10.8505,76.2711,2,0.0,21.2,11.1,1004.6,54.9,0.7,2.9,0.0,7.1,4.5
FCST_20241214_KER_D3,2024-12-14,2024-12-17,Kerala,South,10.8505,76.2711,3,17.2,20.8,11.7,1008.5,53.4,16.7,3.7,10.0,24.8,22.15
FCST_20241214_KER_D4,2024-12-14,2024-12-18,Kerala,South,10.8505,76.2711,4,8.8,21.5,11.9,1006.2,54.0,8.1,6.92,0.0,23.3,3.06
FCST_20241214_KER_D5,2024-12-14,2024-12-19,Kerala,South,10.8505,76.2711,5,0.0,21.1,14.2,1006.9,55.4,-2.8,5.6,0.0,9.5,4.94
FCST_20241214_KER_D6,2024-12-14,2024-12-20,Kerala,South,10.8505,76.2711,6,0.0,21.4,11.5,1006.4,58.2,0.3,6.91,0.0,15.5,9.58
FCST_20241214_KER_D7,2024-12-14,2024-12-21,Kerala,South,10.8505,76.2711,7,0.0,20.2,9.9,1005.5,58.7,0.3,8.25,0.0,18.5,11.31
FCST_20241214_KER_D8,2024-12-14,2024-12-22,Kerala,South,10.8505,76.2711,8,46.4,21.3,12.3,1006.5,53.6,45.4,14.28,19.7,76.8,6.99
FCST_20241214_KER_D9,2024-12-14,2024-12-23,Kerala,South,10.8505,76.2711,9,0.0,21.7,11.0,1003.9,55.3,1.4,11.01,0.0,25.6,4.23
FCST_20241214_KER_D10,2024-12-14,2024-12-24,Kerala,South,10.8505,76.2711,10,0.0,21.9,11.1,1004.5,60.3,-1.7,13.94,0.0,29.0,6.71
FCST_20241214_RAJ_D1,2024-12-14,2024-12-15,Rajasthan,Northwest,27.0238,74.2179,1,0.0,21.1,12.2,1006.4,55.0,-0.0,1.5,0.0,3.3,2.49
FCST_20241214_RAJ_D2,2024-12-14,2024-12-16,Rajasthan,Northwest,27.0238,74.2179,2,0.0,21.5,12.8,1006.7,55.3,-0.6,1.95,0.0,3.7,1.91
FCST_20241214_RAJ_D3,2024-12-14,2024-12-17,Rajasthan,Northwest,27.0238,74.2179,3,0.0,21.0,10.2,1006.1,55.0,-1.9,5.54,0.0,10.3,9.33
FCST_20241214_RAJ_D4,2024-12-14,2024-12-18,Rajasthan,Northwest,27.0238,74.2179,4,0.0,21.7,10.6,1005.5,53.9,-1.2,4.62,0.0,9.0,2.18
FCST_20241214_RAJ_D5,2024-12-14,2024-12-19,Rajasthan,Northwest,27.0238,74.2179,5,0.0,19.9,9.5,1004.8,54.9,-0.7,5.6,0.0,11.6,8.09
FCST_20241214_RAJ_D6,2024-12-14,2024-12-20,Rajasthan,Northwest,27.0238,74.2179,6,0.0,20.9,14.0,1006.8,56.0,0.6,7.0,0.0,16.0,2.11
FCST_20241214_RAJ_D7,2024-12-14,2024-12-21,Rajasthan,Northwest,27.0238,74.2179,7,6.8,22.8,12.3,1004.8,59.2,4.7,10.29,0.0,27.3,2.88
FCST_20241214_RAJ_D8,2024-12-14,2024-12-22,Rajasthan,Northwest,27.0238,74.2179,8,0.0,22.6,12.5,1006.1,52.6,0.4,10.0,0.0,22.4,8.53
FCST_20241214_RAJ_D9,2024-12-14,2024-12-23,Rajasthan,Northwest,27.0238,74.2179,9,0.0,22.1,10.6,1003.9,52.9,-2.6,11.01,0.0,21.6,9.44
FCST_20241214_RAJ_D10,2024-12-14,2024-12-24,Rajasthan,Northwest,27.0238,74.2179,10,0.0,20.0,10.0,1004.3,51.1,-1.6,12.43,0.0,25.7,14.68
FCST_20241214_ODI_D1,2024-12-14,2024-12-15,Odisha,East,20.9517,85.0985,1,2.4,21.8,10.3,1005.3,54.7,1.9,1.81,0.0,5.9,0.58
FCST_20241214_ODI_D2,2024-12-14,2024-12-16,Odisha,East,20.9517,85.0985,2,0.0,21.9,13.6,1005.5,55.0,0.9,2.41,0.0,6.2,3.49
FCST_20241214_ODI_D3,2024-12-14,2024-12-17,Odisha,East,20.9517,85.0985,3,0.0,20.8,11.6,1006.8,58.4,-1.1,3.17,0.0,5.9,6.03
FCST_20241214_ODI_D4,2024-12-14,2024-12-18,Odisha,East,20.9517,85.0985,4,5.7,21.6,12.4,1004.8,56.8,7.6,5.8,0.0,20.4,16.43
FCST_20241214_ODI_D5,2024-12-14,2024-12-19,Odisha,East,20.9517,85.0985,5,0.0,22.1,12.2,1008.2,58.2,0.8,5.6,0.0,13.1,3.89
