forecast_id,initialization_time,valid_time,region,zone,latitude,longitude,lead_day,rainfall_forecast,rainfall_observed,temperature_forecast,temperature_observed,wind_forecast,wind_observed,pressure_forecast,pressure_observed,humidity_forecast,humidity_observed,absolute_error,signed_error,relative_error,ensemble_mean,ensemble_spread,ensemble_min,ensemble_max,spatial_variability,data_source,variable
FCST_20241022_TAM_D8,2024-10-22,2024-10-30,Tamil Nadu,South,11.1271,78.6569,8,0.0,66.8,18.5,16.2,36.2,35.3,994.5,994.3,97.9,97.8,66.8,-66.8,0.985,-3.5,34.51,0.0,72.4,9.99,DEMO DATA,rainfall
FCST_20241022_TAM_D9,2024-10-22,2024-10-31,Tamil Nadu,South,11.1271,78.6569,9,12.6,0.4,18.4,19.6,39.5,38.0,991.5,990.9,94.3,89.3,12.2,12.2,8.714,13.3,14.27,0.0,44.7,6.33,DEMO DATA,rainfall
FCST_20241022_TAM_D10,2024-10-22,2024-11-01,Tamil Nadu,South,11.1271,78.6569,10,22.6,25.8,19.3,19.6,38.9,36.5,995.6,996.2,91.3,91.6,3.2,-3.2,0.119,22.2,13.38,0.0,51.6,20.61,DEMO DATA,rainfall
FCST_20241022_AND_D1,2024-10-22,2024-10-23,Andhra Pradesh,South-East,15.9129,79.74,1,0.0,2.4,23.7,23.7,15.1,15.6,1004.8,1004.8,61.2,59.8,2.4,-2.4,0.706,-0.0,1.68,0.0,3.7,4.8,DEMO DATA,rainfall
FCST_20241022_AND_D2,2024-10-22,2024-10-24,Andhra Pradesh,South-East,15.9129,79.74,2,13.1,67.9,24.2,23.4,15.2,15.4,1003.8,1004.6,60.3,60.3,54.8,-54.8,0.795,30.2,31.53,0.0,99.6,3.61,DEMO DATA,rainfall
FCST_20241022_AND_D3,2024-10-22,2024-10-25,Andhra Pradesh,South-East,15.9129,79.74,3,0.0,0.0,24.6,25.2,12.6,13.7,1004.6,1005.7,62.9,65.8,0.0,0.0,0.0,-0.5,3.11,0.0,6.3,2.28,DEMO DATA,rainfall
FCST_20241022_AND_D4,2024-10-22,2024-10-26,Andhra Pradesh,South-East,15.9129,79.74,4,7.2,5.9,23.5,23.2,15.2,16.0,1004.0,1003.8,63.8,68.5,1.3,1.3,0.188,8.0,4.79,0.0,18.5,9.0,DEMO DATA,rainfall
FCST_20241022_AND_D5,2024-10-22,2024-10-27,Andhra Pradesh,South-East,15.9129,79.74,5,0.0,1.8,23.4,23.2,11.8,12.4,1003.7,1003.3,60.0,56.8,1.8,-1.8,0.643,2.5,6.07,0.0,15.9,6.08,DEMO DATA,rainfall
FCST_20241022_AND_D6,2024-10-22,2024-10-28,Andhra Pradesh,South-East,15.9129,79.74,6,0.0,0.0,25.1,26.7,15.5,18.0,1002.8,1001.8,59.9,52.1,0.0,0.0,0.0,-1.7,6.91,0.0,13.5,6.39,DEMO DATA,rainfall
FCST_20241022_AND_D7,2024-10-22,2024-10-29,Andhra Pradesh,South-East,15.9129,79.74,7,0.0,0.0,22.8,24.3,13.2,17.6,1007.9,1009.3,63.9,56.5,0.0,0.0,0.0,-0.9,8.25,0.0,17.3,10.16,DEMO DATA,rainfall
FCST_20241022_AND_D8,2024-10-22,2024-10-30,Andhra Pradesh,South-East,15.9129,79.74,8,0.0,0.0,24.2,24.7,13.1,16.9,1005.0,1005.1,64.3,75.0,0.0,0.0,0.0,-0.8,9.62,0.0,20.4,7.83,DEMO DATA,rainfall
FCST_20241022_AND_D9,2024-10-22,2024-10-31,Andhra Pradesh,South-East,15.9129,79.74,9,0.0,1.0,21.4,24.3,17.8,20.1,1004.2,1005.3,61.7,51.5,1.0,-1.0,0.5,-1.0,11.27,0.0,23.8,12.49,DEMO DATA,rainfall
FCST_20241022_AND_D10,2024-10-22,2024-11-01,Andhra Pradesh,South-East,15.9129,79.74,10,30.9,13.7,23.0,25.8,13.0,15.7,1006.4,1007.8,61.7,56.1,17.2,17.2,1.17,32.0,21.06,0.0,78.3,13.35,DEMO DATA,rainfall
FCST_20241022_WES_D1,2024-10-22,2024-10-23,West Bengal,East,22.9868,87.855,1,0.0,0.0,23.5,23.4,15.8,15.0,1005.1,1004.6,60.4,62.4,0.0,0.0,0.0,-0.1,1.5,0.0,3.2,6.59,DEMO DATA,rainfall
FCST_20241022_WES_D2,2024-10-22,2024-10-24,West Bengal,East,22.9868,87.855,2,0.0,0.5,22.7,24.1,15.5,15.1,1004.2,1003.5,62.3,60.9,0.5,-0.5,0.333,-0.5,2.1,0.0,4.1,0.1,DEMO DATA,rainfall
FCST_20241022_WES_D3,2024-10-22,2024-10-25,West Bengal,East,22.9868,87.855,3,0.0,2.1,23.5,24.4,12.9,11.7,1004.4,1004.6,62.4,57.0,2.1,-2.1,0.677,0.2,3.69,0.0,8.3,3.23,DEMO DATA,rainfall
FCST_20241022_WES_D4,2024-10-22,2024-10-26,West Bengal,East,22.9868,87.855,4,0.0,0.0,23.1,23.5,14.5,15.1,1004.3,1004.8,60.8,64.9,0.0,0.0,0.0,0.5,4.33,0.0,10.0,4.68,DEMO DATA,rainfall
FCST_20241022_WES_D5,2024-10-22,2024-10-27,West Bengal,East,22.9868,87.855,5,18.2,7.9,23.8,23.6,17.4,16.9,1005.2,1004.7,62.2,67.0,10.3,10.3,1.157,19.2,9.0,3.0,39.0,6.72,DEMO DATA,rainfall
FCST_20241022_WES_D6,2024-10-22,2024-10-28,West Bengal,East,22.9868,87.855,6,0.0,0.0,25.2,26.1,12.8,8.7,1003.2,1000.4,58.8,62.1,0.0,0.0,0.0,-0.8,6.91,0.0,14.4,8.61,DEMO DATA,rainfall
FCST_20241022_WES_D7,2024-10-22,2024-10-29,West Bengal,East,22.9868,87.855,7,14.8,23.2,23.2,23.9,13.7,13.7,1003.3,1003.8,59.5,69.1,8.4,-8.4,0.347,15.6,10.41,0.0,38.5,6.56,DEMO DATA,rainfall
FCST_20241022_WES_D8,2024-10-22,2024-10-30,West Bengal,East,22.9868,87.855,8,0.0,5.8,21.2,19.3,16.3,14.1,1004.7,1005.6,58.5,63.8,5.8,-5.8,0.853,-0.1,11.8,0.0,25.9,7.43,DEMO DATA,rainfall
FCST_20241022_WES_D9,2024-10-22,2024-10-31,West Bengal,East,22.9868,87.855,9,21.1,114.7,23.7,23.4,13.8,9.3,1005.2,1007.7,52.8,50.5,93.6,-93.6,0.809,10.1,62.94,0.0,148.6,17.1,DEMO DATA,rainfall
FCST_20241022_WES_D10,2024-10-22,2024-11-01,West Bengal,East,22.9868,87.855,10,0.0,4.1,24.0,22.3,12.8,9.8,1006.9,1006.6,63.7,60.2,4.1,-4.1,0.804,0.5,14.57,0.0,32.6,17.43,DEMO DATA,rainfall
FCST_20241022_MAD_D1,2024-10-22,2024-10-23,Madhya Pradesh,Central,22.9734,78.6569,1,0.0,0.0,24.0,23.5,14.2,12.5,1004.6,1004.5,59.8,58.2,0.0,0.0,0.0,0.1,1.5,0.0,3.4,3.36,DEMO DATA,rainfall
FCST_20241022_MAD_D2,2024-10-22,2024-10-24,Madhya Pradesh,Central,22.9734,78.6569,2,0.0,0.0,23.6,22.8,16.0,16.7,1004.5,1005.1,61.8,63.2,0.0,0.0,0.0,-0.3,1.95,0.0,4.0,1.55,DEMO DATA,rainfall
FCST_20241022_MAD_D3,2024-10-22,2024-10-25,Madhya Pradesh,Central,22.9734,78.6569,3,0.0,2.1,23.1,23.1,15.4,15.3,1003.4,1003.7,58.5,55.0,2.1,-2.1,0.677,0.0,4.25,0.0,9.4,1.08,DEMO DATA,rainfall
FCST_20241022_MAD_D4,2024-10-22,2024-10-26,Madhya Pradesh,Central,22.9734,78.6569,4,0.0,6.2,23.9,24.2,12.7,14.0,1006.2,1007.0,63.9,64.2,6.2,-6.2,0.861,-1.2,7.13,0.0,14.5,1.8,DEMO DATA,rainfall
FCST_20241022_MAD_D5,2024-10-22,2024-10-27,Madhya Pradesh,Central,22.9734,78.6569,5,0.0,1.8,23.3,23.2,11.1,10.5,1003.9,1004.8,64.9,66.7,1.8,-1.8,0.643,-4.2,6.61,0.0,10.3,7.64,DEMO DATA,rainfall
FCST_20241022_MAD_D6,2024-10-22,2024-10-28,Madhya Pradesh,Central,22.9734,78.6569,6,0.0,0.0,23.6,25.1,15.4,17.1,1006.5,1006.4,60.1,64.0,0.0,0.0,0.0,2.7,6.91,0.0,17.9,6.23,DEMO DATA,rainfall
FCST_20241022_MAD_D7,2024-10-22,2024-10-29,Madhya Pradesh,Central,22.9734,78.6569,7,0.0,0.0,23.9,25.5,15.2,15.3,1004.4,1004.6,58.9,58.5,0.0,0.0,0.0,0.9,8.25,0.0,19.1,9.22,DEMO DATA,rainfall
FCST_20241022_MAD_D8,2024-10-22,2024-10-30,Madhya Pradesh,Central,22.9734,78.6569,8,0.0,3.6,24.6,23.4,17.2,17.5,1005.3,1002.7,62.5,60.2,3.6,-3.6,0.783,-0.4,11.53,0.0,25.0,19.48,DEMO DATA,rainfall
FCST_20241022_MAD_D9,2024-10-22,2024-10-31,Madhya Pradesh,Central,22.9734,78.6569,9,0.0,0.0,25.0,24.2,14.0,10.9,1003.6,1002.4,62.7,60.8,0.0,0.0,0.0,-2.2,11.01,0.0,22.0,29.34,DEMO DATA,rainfall
FCST_20241022_MAD_D10,2024-10-22,2024-11-01,Madhya Pradesh,Central,22.9734,78.6569,10,0.0,0.0,23.3,21.6,11.7,9.1,1000.2,999.5,54.6,44.3,0.0,0.0,0.0,-1.5,12.43,0.0,25.8,46.08,DEMO DATA,rainfall
FCST_20241022_UTT_D1,2024-10-22,2024-10-23,Uttar Pradesh,North,26.8467,80.9462,1,12.4,10.3,22.9,22.5,15.8,15.2,1005.0,1004.7,60.5,61.4,2.1,2.1,0.186,12.5,2.05,8.8,17.0,7.21,DEMO DATA,rainfall
FCST_20241022_UTT_D2,2024-10-22,2024-10-24,Uttar Pradesh,North,26.8467,80.9462,2,0.0,0.0,23.5,23.2,16.3,17.4,1004.4,1004.3,61.0,61.0,0.0,0.0,0.0,-0.6,1.95,0.0,3.7,7.07,DEMO DATA,rainfall
FCST_20241022_UTT_D3,2024-10-22,2024-10-25,Uttar Pradesh,North,26.8467,80.9462,3,0.0,0.0,22.8,23.9,15.5,15.5,1005.0,1005.4,62.0,58.9,0.0,0.0,0.0,-0.4,3.11,0.0,6.4,4.16,DEMO DATA,rainfall
FCST_20241022_UTT_D4,2024-10-22,2024-10-26,Uttar Pradesh,North,26.8467,80.9462,4,0.0,0.0,23.5,24.5,15.3,16.1,1005.5,1005.7,62.8,65.2,0.0,0.0,0.0,-0.7,4.33,0.0,8.8,1.22,DEMO DATA,rainfall
FCST_20241022_UTT_D5,2024-10-22,2024-10-27,Uttar Pradesh,North,26.8467,80.9462,5,0.0,1.4,24.2,24.6,14.8,13.2,1005.2,1004.7,58.4,57.4,1.4,-1.4,0.583,0.2,6.19,0.0,13.8,9.7,DEMO DATA,rainfall
FCST_20241022_UTT_D6,2024-10-22,2024-10-28,Uttar Pradesh,North,26.8467,80.9462,6,0.0,1.8,24.4,22.2,18.3,19.8,1004.3,1004.5,63.0,72.0,1.8,-1.8,0.643,-3.3,7.76,0.0,13.8,2.99,DEMO DATA,rainfall
FCST_20241022_UTT_D7,2024-10-22,2024-10-29,Uttar Pradesh,North,26.8467,80.9462,7,10.6,7.4,23.3,25.2,17.2,18.0,1003.9,1003.9,59.0,65.0,3.2,3.2,0.381,11.8,9.69,0.0,33.1,15.08,DEMO DATA,rainfall
FCST_20241022_UTT_D8,2024-10-22,2024-10-30,Uttar Pradesh,North,26.8467,80.9462,8,0.0,9.6,23.8,23.8,13.0,14.1,1004.5,1002.6,61.8,60.8,9.6,-9.6,0.906,1.3,13.03,0.0,30.0,13.35,DEMO DATA,rainfall
FCST_20241022_UTT_D9,2024-10-22,2024-10-31,Uttar Pradesh,North,26.8467,80.9462,9,9.3,0.0,23.4,22.3,16.4,18.4,1005.6,1008.1,55.8,60.4,9.3,9.3,9.3,8.4,14.66,0.0,40.7,6.88,DEMO DATA,rainfall
FCST_20241022_UTT_D10,2024-10-22,2024-11-01,Uttar Pradesh,North,26.8467,80.9462,10,0.0,0.0,24.8,22.9,16.0,18.2,1001.8,1001.2,58.5,62.1,0.0,0.0,0.0,-6.2,12.43,0.0,21.1,32.12,DEMO DATA,rainfall
FCST_20241022_KAR_D1,2024-10-22,2024-10-23,Karnataka,South,15.3173,75.7139,1,11.4,11.2,23.0,22.4,15.8,15.2,1004.3,1004.7,60.1,58.7,0.2,0.2,0.016,11.5,1.5,8.8,14.8,5.5,DEMO DATA,rainfall
FCST_20241022_KAR_D2,2024-10-22,2024-10-24,Karnataka,South,15.3173,75.7139,2,6.8,7.7,23.1,23.4,16.2,15.8,1005.2,1004.3,65.5,68.3,0.9,-0.9,0.103,7.6,2.28,3.5,12.6,13.64,DEMO DATA,rainfall
FCST_20241022_KAR_D3,2024-10-22,2024-10-25,Karnataka,South,15.3173,75.7139,3,0.0,0.0,23.6,26.1,15.3,15.4,1005.0,1006.4,60.5,56.2,0.0,0.0,0.0,-0.1,3.11,0.0,6.7,2.52,DEMO DATA,rainfall
FCST_20241022_KAR_D4,2024-10-22,2024-10-26,Karnataka,South,15.3173,75.7139,4,0.0,1.5,23.0,24.4,14.0,15.0,1004.9,1005.1,59.2,60.9,1.5,-1.5,0.6,-1.3,4.82,0.0,9.3,12.03,DEMO DATA,rainfall
FCST_20241022_KAR_D5,2024-10-22,2024-10-27,Karnataka,South,15.3173,75.7139,5,0.0,4.7,22.8,23.1,16.0,14.2,1003.1,1003.9,62.2,64.7,4.7,-4.7,0.825,-4.1,8.12,0.0,13.8,10.99,DEMO DATA,rainfall
FCST_20241022_KAR_D6,2024-10-22,2024-10-28,Karnataka,South,15.3173,75.7139,6,0.0,0.0,22.0,22.8,12.0,13.4,1005.0,1004.9,60.2,60.4,0.0,0.0,0.0,-0.1,6.91,0.0,15.1,14.53,DEMO DATA,rainfall
FCST_20241022_KAR_D7,2024-10-22,2024-10-29,Karnataka,South,15.3173,75.7139,7,0.0,5.2,23.1,23.0,11.6,10.2,1005.3,1006.0,61.8,50.3,5.2,-5.2,0.839,-0.4,9.78,0.0,21.1,39.99,DEMO DATA,rainfall
FCST_20241022_KAR_D8,2024-10-22,2024-10-30,Karnataka,South,15.3173,75.7139,8,0.0,3.6,23.3,23.8,11.8,6.0,1004.3,1005.3,66.5,74.4,3.6,-3.6,0.783,-0.2,10.66,0.0,23.3,7.41,DEMO DATA,rainfall
FCST_20241022_KAR_D9,2024-10-22,2024-10-31,Karnataka,South,15.3173,75.7139,9,0.0,0.0,24.5,20.4,13.5,13.9,1002.7,1000.6,62.1,62.8,0.0,0.0,0.0,-4.0,11.01,0.0,20.2,23.43,DEMO DATA,rainfall
FCST_20241022_KAR_D10,2024-10-22,2024-11-01,Karnataka,South,15.3173,75.7139,10,3.6,10.0,24.2,20.1,17.6,15.0,1004.0,1004.8,59.5,62.4,6.4,-6.4,0.582,11.4,14.93,0.0,44.2,3.07,DEMO DATA,rainfall
FCST_20241022_HIM_D1,2024-10-22,2024-10-23,Himachal Pradesh,North-Himalayan,31.1048,77.1734,1,24.3,20.4,23.8,24.1,15.0,12.2,1004.8,1004.9,59.7,60.4,3.9,3.9,0.182,23.9,2.76,18.9,30.0,19.14,DEMO DATA,rainfall
FCST_20241022_HIM_D2,2024-10-22,2024-10-24,Himachal Pradesh,North-Himalayan,31.1048,77.1734,2,0.0,0.4,23.5,23.0,14.3,16.9,1003.8,1002.9,60.6,60.3,0.4,-0.4,0.286,1.2,2.08,0.0,5.8,3.81,DEMO DATA,rainfall
FCST_20241022_HIM_D3,2024-10-22,2024-10-25,Himachal Pradesh,North-Himalayan,31.1048,77.1734,3,0.0,1.9,24.7,25.3,14.2,15.0,1004.7,1004.2,59.5,60.5,1.9,-1.9,0.655,0.5,4.04,0.0,9.4,0.52,DEMO DATA,rainfall
FCST_20241022_HIM_D4,2024-10-22,2024-10-26,Himachal Pradesh,North-Himalayan,31.1048,77.1734,4,0.0,4.7,23.6,22.4,12.5,11.2,1003.4,1003.8,57.3,63.3,4.7,-4.7,0.825,0.7,6.24,0.0,14.4,0.26,DEMO DATA,rainfall
FCST_20241022_HIM_D5,2024-10-22,2024-10-27,Himachal Pradesh,North-Himalayan,31.1048,77.1734,5,3.7,5.0,24.9,26.8,15.2,15.0,1002.0,1002.9,61.1,56.3,1.3,-1.3,0.217,2.4,6.3,0.0,16.3,9.74,DEMO DATA,rainfall
FCST_20241022_HIM_D6,2024-10-22,2024-10-28,Himachal Pradesh,North-Himalayan,31.1048,77.1734,6,0.0,0.0,23.5,22.7,14.4,14.0,1004.3,1004.2,54.4,51.0,0.0,0.0,0.0,-1.1,6.91,0.0,14.1,8.78,DEMO DATA,rainfall
FCST_20241022_HIM_D7,2024-10-22,2024-10-29,Himachal Pradesh,North-Himalayan,31.1048,77.1734,7,0.0,0.0,23.3,23.7,17.2,18.0,1003.4,1004.6,59.8,53.8,0.0,0.0,0.0,0.8,8.25,0.0,19.0,2.58,DEMO DATA,rainfall
FCST_20241022_HIM_D8,2024-10-22,2024-10-30,Himachal Pradesh,North-Himalayan,31.1048,77.1734,8,7.4,8.7,22.2,23.4,17.1,17.5,1003.5,1003.6,66.2,67.7,1.3,-1.3,0.134,12.2,10.32,0.0,34.9,22.28,DEMO DATA,rainfall
FCST_20241022_HIM_D9,2024-10-22,2024-10-31,Himachal Pradesh,North-Himalayan,31.1048,77.1734,9,0.0,0.0,23.8,22.7,13.4,16.8,1002.8,1003.7,63.4,56.5,0.0,0.0,0.0,0.6,11.01,0.0,24.8,20.05,DEMO DATA,rainfall
FCST_20241022_HIM_D10,2024-10-22,2024-11-01,Himachal Pradesh,North-Himalayan,31.1048,77.1734,10,0.0,0.0,21.8,24.5,14.6,14.4,1004.5,1005.4,65.6,60.5,0.0,0.0,0.0,-1.9,12.43,0.0,25.4,7.66,DEMO DATA,rainfall
FCST_20241022_BIH_D1,2024-10-22,2024-10-23,Bihar,East,25.0961,85.3131,1,48.5,29.4,24.4,24.4,13.6,14.4,1004.2,1004.6,60.1,56.7,19.1,19.1,0.628,46.7,8.1,32.1,64.5,28.66,DEMO DATA,rainfall
FCST_20241022_BIH_D2,2024-10-22,2024-10-24,Bihar,East,25.0961,85.3131,2,6.0,7.1,24.2,21.8,13.9,15.3,1005.2,1004.4,61.8,63.4,1.1,-1.1,0.136,5.9,2.3,1.8,11.0,6.8,DEMO DATA,rainfall
FCST_20241022_BIH_D3,2024-10-22,2024-10-25,Bihar,East,25.0961,85.3131,3,0.0,0.0,24.0,25.1,15.3,13.8,1003.5,1003.0,60.8,60.8,0.0,0.0,0.0,-0.1,3.11,0.0,6.7,0.79,DEMO DATA,rainfall
FCST_20241022_BIH_D4,2024-10-22,2024-10-26,Bihar,East,25.0961,85.3131,4,0.0,5.6,24.7,26.3,15.1,16.9,1004.0,1004.5,60.4,59.4,5.6,-5.6,0.848,-2.0,6.69,0.0,12.7,8.54,DEMO DATA,rainfall
FCST_20241022_BIH_D5,2024-10-22,2024-10-27,Bihar,East,25.0961,85.3131,5,0.0,5.6,26.0,26.5,15.6,13.6,1004.1,1003.6,57.9,61.8,5.6,-5.6,0.848,1.7,7.56,0.0,18.3,7.97,DEMO DATA,rainfall
FCST_20241022_BIH_D6,2024-10-22,2024-10-28,Bihar,East,25.0961,85.3131,6,0.0,0.0,23.9,23.0,14.0,11.7,1005.8,1005.0,59.6,54.4,0.0,0.0,0.0,0.6,6.91,0.0,15.8,4.93,DEMO DATA,rainfall
FCST_20241022_BIH_D7,2024-10-22,2024-10-29,Bihar,East,25.0961,85.3131,7,10.1,23.1,23.0,20.4,16.8,10.2,1005.2,1005.3,56.0,54.4,13.0,-13.0,0.539,4.8,15.43,0.0,38.7,6.69,DEMO DATA,rainfall
FCST_20241022_BIH_D8,2024-10-22,2024-10-30,Bihar,East,25.0961,85.3131,8,7.9,10.6,23.7,20.6,16.1,14.9,1004.4,1003.5,65.1,66.3,2.7,-2.7,0.233,9.1,10.58,0.0,32.4,3.34,DEMO DATA,rainfall
FCST_20241022_BIH_D9,2024-10-22,2024-10-31,Bihar,East,25.0961,85.3131,9,9.0,3.9,23.7,22.1,13.9,15.2,1005.5,1007.9,61.2,63.8,5.1,5.1,1.041,6.9,13.66,0.0,37.0,34.82,DEMO DATA,rainfall
FCST_20241022_BIH_D10,2024-10-22,2024-11-01,Bihar,East,25.0961,85.3131,10,0.0,0.5,24.0,24.3,15.7,18.4,1004.0,1001.4,64.8,61.4,0.5,-0.5,0.333,3.0,12.66,0.0,30.9,21.09,DEMO DATA,rainfall
FCST_20241023_GUJ_D1,2024-10-23,2024-10-24,Gujarat,West,22.2587,71.1924,1,0.0,2.3,23.5,23.4,15.3,15.1,1005.2,1005.1,60.6,59.8,2.3,-2.3,0.697,0.2,1.91,0.0,4.4,6.97,DEMO DATA,rainfall
FCST_20241023_GUJ_D2,2024-10-23,2024-10-25,Gujarat,West,22.2587,71.1924,2,0.0,0.0,24.0,24.0,15.2,15.4,1004.5,1003.8,60.3,62.5,0.0,0.0,0.0,-0.2,1.95,0.0,4.1,3.34,DEMO DATA,rainfall
FCST_20241023_GUJ_D3,2024-10-23,2024-10-26,Gujarat,West,22.2587,71.1924,3,27.2,28.6,24.3,24.5,14.1,14.3,1004.0,1004.0,62.2,64.4,1.4,-1.4,0.047,26.3,3.62,19.8,34.3,8.02,DEMO DATA,rainfall
FCST_20241023_GUJ_D4,2024-10-23,2024-10-27,Gujarat,West,22.2587,71.1924,4,0.0,0.5,24.6,23.2,14.8,16.2,1003.8,1004.1,61.1,59.0,0.5,-0.5,0.333,0.6,4.53,0.0,10.6,11.76,DEMO DATA,rainfall
FCST_20241023_GUJ_D5,2024-10-23,2024-10-28,Gujarat,West,22.2587,71.1924,5,0.0,5.8,25.2,25.7,16.8,16.9,1004.8,1005.4,57.3,57.9,5.8,-5.8,0.853,0.3,8.84,0.0,19.7,1.93,DEMO DATA,rainfall
FCST_20241023_GUJ_D6,2024-10-23,2024-10-29,Gujarat,West,22.2587,71.1924,6,2.5,4.3,23.5,23.8,17.4,16.6,1005.0,1005.0,63.8,60.2,1.8,-1.8,0.34,2.2,7.52,0.0,18.7,4.74,DEMO DATA,rainfall
FCST_20241023_GUJ_D7,2024-10-23,2024-10-30,Gujarat,West,22.2587,71.1924,7,49.4,72.0,22.8,20.7,14.7,14.2,1004.2,1004.6,58.8,63.3,22.6,-22.6,0.31,45.3,15.21,17.9,78.8,36.63,DEMO DATA,rainfall
FCST_20241023_GUJ_D8,2024-10-23,2024-10-31,Gujarat,West,22.2587,71.1924,8,0.0,0.0,24.1,21.6,13.3,14.5,1004.6,1003.6,60.6,62.7,0.0,0.0,0.0,-2.9,9.62,0.0,18.3,8.47,DEMO DATA,rainfall
FCST_20241023_GUJ_D9,2024-10-23,2024-11-01,Gujarat,West,22.2587,71.1924,9,0.0,1.7,24.3,22.2,19.1,19.6,1005.6,1006.8,58.6,55.2,1.7,-1.7,0.63,2.0,11.52,0.0,27.3,38.51,DEMO DATA,rainfall
FCST_20241023_GUJ_D10,2024-10-23,2024-11-02,Gujarat,West,22.2587,71.1924,10,0.0,0.0,23.6,23.1,12.7,14.2,1003.8,1005.2,57.0,46.6,0.0,0.0,0.0,-1.3,12.43,0.0,26.0,11.2,DEMO DATA,rainfall
FCST_20241023_MAH_D1,2024-10-23,2024-10-24,Maharashtra,West-Central,19.7515,75.7139,1,0.6,0.0,23.2,22.8,14.6,11.3,1004.5,1005.1,63.5,63.6,0.6,0.6,0.6,0.3,1.5,0.0,3.6,2.71,DEMO DATA,rainfall
FCST_20241023_MAH_D2,2024-10-23,2024-10-25,Maharashtra,West-Central,19.7515,75.7139,2,0.0,0.0,22.4,22.2,16.5,14.2,1003.1,1002.5,59.2,57.7,0.0,0.0,0.0,0.2,1.95,0.0,4.5,2.94,DEMO DATA,rainfall
FCST_20241023_MAH_D3,2024-10-23,2024-10-26,Maharashtra,West-Central,19.7515,75.7139,3,0.0,0.0,24.4,24.2,13.9,13.8,1003.0,1001.5,63.7,60.8,0.0,0.0,0.0,0.3,3.11,0.0,7.1,3.81,DEMO DATA,rainfall
FCST_20241023_MAH_D4,2024-10-23,2024-10-27,Maharashtra,West-Central,19.7515,75.7139,4,0.0,0.0,24.9,24.4,14.2,17.3,1004.2,1005.2,57.5,57.6,0.0,0.0,0.0,0.5,4.33,0.0,10.0,3.02,DEMO DATA,rainfall
FCST_20241023_MAH_D5,2024-10-23,2024-10-28,Maharashtra,West-Central,19.7515,75.7139,5,0.0,3.2,23.7,23.2,16.6,15.6,1004.6,1004.9,57.6,62.1,3.2,-3.2,0.762,1.4,7.12,0.0,17.1,11.7,DEMO DATA,rainfall
FCST_20241023_MAH_D6,2024-10-23,2024-10-29,Maharashtra,West-Central,19.7515,75.7139,6,0.0,5.8,23.7,22.2,15.5,16.0,1004.2,1002.9,58.7,49.6,5.8,-5.8,0.853,-0.9,9.54,0.0,20.1,5.53,DEMO DATA,rainfall
FCST_20241023_MAH_D7,2024-10-23,2024-10-30,Maharashtra,West-Central,19.7515,75.7139,7,0.0,0.0,25.9,26.4,15.1,14.6,1005.6,1006.3,62.1,64.7,0.0,0.0,0.0,2.8,8.25,0.0,21.0,5.93,DEMO DATA,rainfall
FCST_20241023_MAH_D8,2024-10-23,2024-10-31,Maharashtra,West-Central,19.7515,75.7139,8,0.0,4.5,21.8,22.7,11.9,13.9,1002.5,1002.0,61.6,60.5,4.5,-4.5,0.818,-6.3,10.91,0.0,17.7,22.68,DEMO DATA,rainfall
FCST_20241023_MAH_D9,2024-10-23,2024-11-01,Maharashtra,West-Central,19.7515,75.7139,9,0.0,0.0,22.3,21.7,18.3,15.6,1007.1,1006.4,63.4,71.0,0.0,0.0,0.0,-5.0,11.01,0.0,19.2,14.13,DEMO DATA,rainfall
FCST_20241023_MAH_D10,2024-10-23,2024-11-02,Maharashtra,West-Central,19.7515,75.7139,10,6.5,7.1,23.0,24.1,17.8,18.2,1003.7,1004.8,60.4,63.8,0.6,-0.6,0.074,8.1,12.69,0.0,36.0,5.9,DEMO DATA,rainfall
FCST_20241023_KER_D1,2024-10-23,2024-10-24,Kerala,South,10.8505,76.2711,1,0.0,0.0,24.3,23.9,14.3,13.3,1003.5,1003.2,63.0,62.3,0.0,0.0,0.0,0.0,1.5,0.0,3.3,1.97,DEMO DATA,rainfall
FCST_20241023_KER_D2,2024-10-23,2024-10-25,Kerala,South,10.8505,76.2711,2,0.0,1.2,24.3,24.1,15.7,16.6,1004.6,1004.6,58.9,61.7,1.2,-1.2,0.545,-0.2,2.44,0.0,5.2,6.32,DEMO DATA,rainfall
FCST_20241023_KER_D3,2024-10-23,2024-10-26,Kerala,South,10.8505,76.2711,3,0.0,3.6,24.2,24.9,15.1,15.1,1003.4,1003.5,58.6,57.4,3.6,-3.6,0.783,-1.4,4.93,0.0,9.4,4.35,DEMO DATA,rainfall
FCST_20241023_KER_D4,2024-10-23,2024-10-27,Kerala,South,10.8505,76.2711,4,7.6,5.6,23.0,23.1,17.2,18.2,1004.5,1004.6,55.1,54.4,2.0,2.0,0.303,7.9,5.42,0.0,19.8,3.45,DEMO DATA,rainfall
FCST_20241023_KER_D5,2024-10-23,2024-10-28,Kerala,South,10.8505,76.2711,5,0.0,0.0,22.2,20.6,12.6,13.8,1003.9,1003.3,64.8,71.8,0.0,0.0,0.0,-1.2,5.6,0.0,11.1,13.04,DEMO DATA,rainfall
FCST_20241023_KER_D6,2024-10-23,2024-10-29,Kerala,South,10.8505,76.2711,6,0.0,1.4,23.6,24.2,11.6,12.3,1005.0,1005.6,60.0,61.2,1.4,-1.4,0.583,-0.5,7.68,0.0,16.4,30.55,DEMO DATA,rainfall
